category_number,drxfcsd,level,parent,max_level_by_num,max_level_skips,ancestors,branch
6010,berries,3,6,4,3,"0,6","0,6,63117010,63126010,63201110,63201130,63203120,63203125,63203130,63214000,63217010,63223030,6010"
6012,citrus fruits,3,6,4,3,"0,6","0,6,61100500,61100600,61101010,61101200,61104010,61104200,61104220,61104230,61110010,61110230,61113010,61116010,61119010,61122300,61122320,61122330,61125010,6012"
6014,melons,3,6,4,3,"0,6","0,6,63109010,63110010,63127010,63149010,6014"
6016,dried fruits,3,6,4,3,"0,6","0,6,62101050,62101100,62101150,62104100,62105000,62106000,62107100,62107200,62108100,62109100,62110100,62113100,62114000,62114050,62114110,62116100,62119100,62120000,62120100,62122100,62125100,62126000,6016"
6018,other fruits and fruit salads,3,6,4,3,"0,6","0,6,63100100,63100110,63103010,63103110,63109700,63109750,63111010,63115010,63115110,63115200,63119010,63119110,63125010,63125100,63126500,63126510,63126600,63126700,63133050,63134010,63139010,63143010,63143110,63145010,63147110,63148750,63301010,63307010,63307100,63311000,63311050,63311110,63311140,63311170,63311180,63320100,63401010,63401015,63401070,63402010,63402030,63402050,63402950,63402960,63402970,63402980,63402990,63403000,63403010,63403020,63403030,63403040,63403050,63403100,63411010,63413010,6018"
6402,tomatoes,3,6400,4,4,"0,6400,7","0,6400,7,74101000,74201000,74201001,74201003,74204500,74206000,74403110,74403120,74504100,74504110,74504120,74504121,74504122,74504123,74504148,74504149,74504150,6402"
6404,carrots,3,6400,4,4,"0,6400,7","0,6400,7,73101010,73102190,73102211,73102212,73102213,73102217,73102218,73102220,73102221,73102222,73102223,73102224,73102225,73102227,73102228,73102241,73103010,73103020,73103021,73103022,73112000,6404"
6406,other red and orange vegetables,3,6400,4,4,"0,6400,7","0,6400,7,73201013,73201020,73210010,73302010,73303010,73303020,73401000,73402000,73402010,73402020,73402021,73402022,73402023,73403000,73403010,73403020,73403021,73403022,73403023,73405000,73405010,73405020,73405021,73405022,73405023,73406000,73406010,73407000,73407050,73407060,73409000,73421000,75122200,75226060,75233220,6406"
6408,"dark green vegetables, excludes lettuce",3,6400,4,4,"0,6400,7","0,6400,7,72118310,72128400,72128401,72128402,72128403,72128410,72128411,72128412,72128413,72128420,72128421,72128422,72128423,72128500,72128510,72128520,6408"
6410,lettuce and lettuce salads,3,6400,4,4,"0,6400,7","0,6400,7,72116000,72116150,72124100,75113000,75113060,75113080,75114000,75143000,75143050,75143100,75143200,75143300,75143350,75220051,6410"
6412,string beans,3,6400,4,4,"0,6400,7","0,6400,7,75101800,75205005,75205021,75205022,75205023,75205030,75205031,75205032,75205033,75205044,75205045,75205047,75205048,75205050,75205051,75205120,75205130,75205131,75205132,75206020,75302200,75302205,75302210,75302211,75302212,75302213,6412"
6414,onions,3,6400,4,4,"0,6400,7","0,6400,7,75112500,75117010,75117020,75218400,75221011,75221021,75221030,75221061,6414"
6416,corn,3,6400,4,4,"0,6400,7","0,6400,7,75109600,75215990,75216070,75216111,75216112,75216113,75216120,75216121,75216122,75216123,75216134,75216135,75216137,75216138,75216141,75216142,75216153,75216310,75216320,75216321,75216322,75303000,75303010,75303020,75303021,75303022,75303023,6416"
6418,other starchy vegetables,3,6400,4,4,"0,6400,7","0,6400,7,71900100,71900200,71905000,71905008,71905100,71905210,71910110,71910210,71930120,71941110,71941120,71941130,71945010,71950010,71961010,71962020,71962040,71970110,71970120,71970130,71970200,71980100,75102000,75120000,75204012,75204022,75204023,75204100,75204110,75204120,75208501,75223022,75223023,75224000,75224021,75224022,75224023,75224030,75224031,75224032,75224033,75224043,75224044,75224046,75224047,75224049,75224050,75224120,75224130,75224131,75224132,75235000,75301110,75301120,75315010,75315020,75315100,75315110,75315120,75315121,75315122,75315123,75315200,75315210,75315215,75315216,75315217,75315218,75315249,75315250,75315251,75315300,75315305,75315310,75315311,75315312,75315313,77201210,6418"
6420,other vegetables and combinations,3,6400,4,4,"0,6400,7","0,6400,7,63105010,73111211,73111212,73111213,73111220,73111221,73111222,73111223,73111250,73111260,73111270,74102000,74205011,74502010,74503009,74503010,74503011,74504000,74504010,74504020,74504021,74504022,74504023,74505000,74505010,74505020,74505021,74505022,74505023,75100250,75100300,75100500,75100750,75100800,75101000,75102500,75102600,75102750,75105500,75107000,75109000,75109010,75111000,75111200,75111800,75112000,75115000,75121400,75121500,75122000,75122100,75124000,75125000,75127000,75127500,75127750,75128000,75128010,75129000,75201011,75201012,75201013,75201020,75201021,75201022,75201023,75202011,75202012,75202013,75202020,75202021,75202022,75202023,75202027,75202028,75202031,75202032,75202034,75202035,75203028,75207003,75207013,75207021,75207023,75208002,75208011,75208012,75208013,75208020,75208021,75208022,75208023,75208110,75208127,75208128,75208129,75208310,75208720,75209011,75209012,75209020,75209021,75209022,75209501,75213110,75213120,75214003,75214011,75214012,75214013,75214020,75214021,75214022,75214023,75214027,75214028,75214030,75214031,75214033,75214034,75214035,75215020,75215120,75215511,75216720,75217010,75217020,75217301,75218011,75218501,75219011,75219020,75219021,75219023,75219033,75219034,75219100,75220003,75220011,75220012,75220013,75220020,75220021,75220022,75220023,75220034,75220035,75220036,75220101,75221160,75222020,75226020,75227110,75228020,75229011,75231011,75231012,75231020,75231021,75231022,75232110,75232120,75233011,75233012,75233013,75233020,75233021,75233022,75233023,75233027,75233028,75233030,75233031,75233033,75233034,75233509,75233510,75233511,75234021,75235750,75302009,75302010,75302011,75302029,75302030,75302031,75302039,75302040,75302045,75302046,75302047,75302048,75302059,75302060,75302061,75302069,75302070,75302071,75302500,75302505,75302510,75302511,75302512,75302513,75306998,75307000,75310990,75311012,75311013,75311020,75311022,75311023,75311027,75311028,75311030,75311031,75311110,75311120,75311121,75311122,75315999,75316000,75316020,75316022,75316023,75316024,75316030,75316031,75316032,75317010,75317020,75330050,75330060,75330080,75330090,75330100,75330110,75330120,75330121,75330122,75330123,75330130,75330140,75330150,75330151,75330152,75330153,75340010,75340020,75340100,75340110,75340120,75340130,75340140,75340150,75340200,75340300,6420"
6422,vegetable mixed dishes,3,6400,4,4,"0,6400,7","0,6400,7,28160650,28160660,32101530,71931010,72116140,72116230,72125250,72125251,72125252,72125253,72201230,72201231,72201232,72201240,72201241,72201242,72201250,72201251,72201252,73102230,73102231,73102232,73102233,73102250,73102251,73102252,73102253,73111030,73111031,73111032,73111033,73111400,73210110,73305010,75141300,75141500,75148000,75201030,75306010,75340160,75401010,75401011,75401012,75401013,75402010,75402011,75402012,75402013,75402020,75402021,75402022,75402023,75403010,75403011,75403012,75403013,75404010,75404011,75404012,75404013,75405010,75406010,75406011,75406012,75407010,75409010,75409011,75409012,75409013,75410010,75413010,75414010,75414011,75414012,75414013,75415010,75415011,75416010,75417010,75417011,75417012,75417013,75417020,75417021,75417022,75417023,75417030,75417031,75417032,75417033,75418000,75418050,75418051,75418052,75418053,75418100,75418101,75418102,75418103,75440170,75440300,75440310,75440500,75440510,75450500,75450510,75450600,75460700,75460710,75460800,75460810,77250710,6422"
6802,"white potatoes, baked or boiled",3,6800,4,4,"0,6800,7","0,6800,7,71000100,71001000,71100100,71101000,71101100,71101110,71101120,71102980,71102990,71103000,71103010,71103020,71103030,71103040,71103050,71103100,71103105,71103110,71103115,71103120,71103125,71103135,71103140,71103150,71103200,71103210,71103220,71103300,71103310,71103320,71104000,71104010,71104020,71104030,71104040,71104050,71104060,71104070,71104080,71104090,71104100,71104110,71104120,71104130,71104140,71104150,71104200,71106010,71507005,71507010,71507020,71507025,71507030,71507035,71508001,71508005,71508010,71508020,71508025,71508030,71508035,6802"
6804,french fries and other fried white potatoes,3,6800,4,4,"0,6800,7","0,6800,7,71400990,71401000,71401010,71401015,71401020,71401030,71401031,71401032,71401033,71401039,71401041,71401045,71401050,71402500,71402505,71402510,71402520,71403000,71403010,71403020,71403030,71403040,71403050,71403500,71404000,71404010,71404020,71404030,71404040,71404050,71405000,71405010,71405019,71405020,71405030,71405040,71405050,71405100,71410000,71410500,71411000,71411100,71503010,71505000,71505010,71505020,71505030,71505040,71505050,71505060,6804"
6806,mashed potatoes and white potato mixtures,3,6800,4,4,"0,6800,7","0,6800,7,71106000,71106020,71106050,71106070,71301000,71301020,71301021,71301120,71305010,71305011,71305015,71305020,71305030,71305040,71305050,71305060,71305070,71305080,71305110,71501000,71501005,71501006,71501007,71501010,71501011,71501012,71501013,71501016,71501017,71501018,71501035,71501040,71501045,71501054,71501060,71501061,71501070,71501071,71501075,71507000,71507100,71508000,71508100,71508120,71600950,71601010,71601015,71601020,71601025,71601030,71601035,71601040,71601045,71601050,71602010,71602950,71603010,71603015,71603020,71603025,71603030,71603035,71603040,71603045,71603050,71701000,71701500,71702000,71703990,71704000,77121010,77121110,6806"
7002,citrus juice,3,7000,4,4,"0,7000,8","0,7000,8,61201010,61201020,61201220,61201225,61201620,61210000,61210010,61210220,61210250,61210620,61210720,61210820,61213220,7002"
7004,apple juice,3,7000,4,4,"0,7000,8","0,7000,8,64101010,64104010,64104030,7004"
7006,other fruit juice,3,7000,4,4,"0,7000,8","0,7000,8,61213800,61213900,64100100,64100110,64100200,64100220,64104600,64104610,64105400,64116020,64116060,64120010,64121000,64124020,64126000,64132010,64132500,64133100,75200700,78101000,95342000,7006"
7008,vegetable juice,3,7000,4,4,"0,7000,8","0,7000,8,73105000,73105010,74301100,74301150,74302000,74303000,74303100,75132000,75132100,7008"
7102,diet soft drinks,3,7100,4,4,"0,7100,8","0,7100,8,92400100,92410320,92410350,92410370,92410400,92410420,92410520,92410560,92410620,92410720,92410820,92411610,92411620,7102"
7104,diet sport and energy drinks,3,7100,4,4,"0,7100,8","0,7100,8,92553000,92650805,95312400,95312410,95312500,95312550,95312555,95312600,95312700,95312800,95313200,95322200,95322500,95323000,7104"
7106,other diet drinks,3,7100,4,4,"0,7100,8","0,7100,8,28400000,28401200,92513010,92550400,92550610,92550620,92552000,92552010,7106"
7202,soft drinks,3,7200,4,4,"0,7200,8","0,7200,8,92400000,92410310,92410315,92410330,92410340,92410360,92410390,92410410,92410510,92410550,92410610,92410710,92410810,92411510,92411520,92416010,7202"
7204,fruit drinks,3,7200,4,4,"0,7200,8","0,7200,8,11553000,42403010,42404010,64134000,64200100,64201010,64201500,64202010,64203020,64204010,64205010,64210010,64213010,64215010,64221010,92432000,92433000,92510610,92510650,92510720,92510730,92510955,92510960,92511000,92511010,92511015,92511250,92512040,92512050,92512090,92512110,92513000,92530410,92530510,92530610,92530950,92531030,92541010,92542000,92550030,92550035,92550040,92550110,92550200,92550350,92550360,92550370,92550380,92550405,92552020,92552030,92582100,92582110,92582120,92610010,92610110,92611510,92612010,92801000,92802000,92803000,92804000,7204"
7206,sport and energy drinks,3,7200,4,4,"0,7200,8","0,7200,8,92651000,95310200,95310400,95310500,95310550,95310555,95310560,95310600,95310700,95310750,95310800,95311000,95312560,95312900,95312905,95320200,95320500,95321000,95330100,95330500,7206"
7208,nutritional beverages,3,7200,4,4,"0,7200,8","0,7200,8,11612000,11613000,11622010,11623000,11631000,11641000,41430200,41440020,95101000,95101010,95102000,95102010,95103000,95103010,95104000,95105000,95106000,95106010,95110000,95110010,95110020,95120000,95120010,95120020,95120050,7208"
7302,coffee,3,7300,4,4,"0,7300,8","0,7300,8,11561000,11561010,92100000,92100500,92101000,92101500,92101600,92101610,92101630,92101640,92101650,92101660,92101670,92101700,92101800,92101810,92101820,92101850,92101851,92101900,92101901,92101903,92101904,92101905,92101906,92101910,92101911,92101913,92101917,92101918,92101919,92101920,92101921,92101923,92101925,92101926,92101928,92101930,92101931,92101933,92101935,92101936,92101938,92101950,92101955,92101960,92101965,92101970,92101975,92102000,92102010,92102020,92102030,92102040,92102050,92102060,92102070,92102080,92102090,92102100,92102110,92102400,92102401,92102450,92102500,92102501,92102502,92102503,92102504,92102505,92102510,92102511,92102512,92102513,92102514,92102515,92102600,92102601,92102602,92102610,92102611,92102612,92103000,92104000,92106000,92111000,92111010,92114000,92121000,92121001,92121010,92121020,92121030,92121040,92121041,92121050,92130000,92130001,92130005,92130006,92130010,92130011,92130020,92130021,92130030,92130031,92150000,92151000,92151100,92152000,92152010,92153000,92153100,92161000,92161001,92161002,92161005,92162000,92162001,92162002,92162005,92171000,92171010,92201010,92202010,92203000,92203110,7302"
7304,tea,3,7300,4,4,"0,7300,8","0,7300,8,92204000,92301000,92301060,92301080,92301100,92301130,92301160,92301180,92301190,92302000,92302200,92302300,92302400,92302500,92302600,92302700,92302800,92303010,92303100,92304000,92304100,92304700,92305000,92305010,92305040,92305050,92305090,92305110,92305180,92305800,92305900,92305910,92305920,92306000,92306020,92306030,92306040,92306090,92306200,92306610,92306700,92306800,92307500,92307510,92307520,92308000,92308010,92308020,92308030,92308040,92308050,92308500,92308510,92308520,92308530,92308540,92308550,92309000,92309010,92309020,92309030,92309040,92309050,92309500,92309510,92309520,7304"
7502,beer,3,9,4,3,"0,9","0,9,93101000,93102000,93102100,93102200,93102300,93106000,93106010,93106100,93106500,7502"
7504,wine,3,9,4,3,"0,9","0,9,93301115,93301275,93401010,93401020,93401030,93401100,93402000,93403000,93404000,93404500,93404550,93404560,93404600,93405000,7504"
7506,liquor and cocktails,3,9,4,3,"0,9","0,9,93201000,93202000,93301000,93301010,93301020,93301030,93301031,93301032,93301040,93301045,93301050,93301060,93301070,93301075,93301080,93301083,93301085,93301090,93301100,93301110,93301111,93301120,93301125,93301130,93301132,93301135,93301136,93301139,93301140,93301141,93301142,93301150,93301160,93301170,93301180,93301181,93301182,93301183,93301184,93301190,93301191,93301200,93301205,93301211,93301213,93301214,93301215,93301216,93301217,93301218,93301220,93301230,93301240,93301250,93301270,93301280,93301290,93301310,93301320,93301330,93301340,93301360,93301370,93301400,93301450,93301500,93301510,93301550,93301600,93302000,93302100,93406000,93501000,93502000,93502100,93503000,93504000,93504100,93505000,93505100,7506"
7702,tap water,3,7700,4,4,"0,7700,10","0,7700,10,94000000,94000100,7702"
7704,bottled water,3,7700,4,4,"0,7700,10","0,7700,10,94100100,7704"
7802,flavored or carbonated water,3,7800,4,4,"0,7800,10","0,7800,10,92410110,92410210,92410250,94100200,94100300,7802"
